file name,text,index,left character,right character,left emote,right emote,RequireYN?,OnYes,OnNo,End Talkie ?,Talkie Motion
B_2_2_Marcus_11_T3,These commoners should be thankful they even get to live here!  ,12,Marcus,Brutus,5_MO,4_MC,,,,,
B_2_2_Brutus_12_T1,Yeah….,13,Marcus,Brutus,5_MC,4_MO,,,,,
B_2_2_Brutus_12_T2,Exactly what he said….,14,Marcus,Brutus,4_MC,3_MO,,,,,
B_2_2_Marcus_13_T1,You don’t have to add onto everything I say!,15,Marcus,Brutus,4_MO,3_MC,,,,,
Brutus_Laugh,Heh heh... ,16,Marcus,Brutus,4_MC,8_MO,,,,,
B_2_2_Wally_14_T1,Your majesty…,17,Wally,Julius,7_MO_EI,12_MC_EO,,,,,
B_2_2_Julius_15_T1,UGH! Leave me alone! ,18,Wally,Julius,6_MC_EI,7_MO_EI,,,,,
B_2_2_Julius_15_T2,Quit bothering me already! ,19,Wally,Julius,6_MC_EI,9_MO_EI,,,,,
RedWally_Gasp,!!!,20,Red,Wally,5_MO_EI,6_MO_EI,,,,,
B_2_2_Clogg_17_T1,*grunt*,21,Red,Clogg,6_MC_EI,3_MO_EI,,,,,
B_2_2_Julius_18_T1,You know how it goes already!,22,Red,Julius,8_MC_EI,7_MO_EI,,,,,
B_2_2_Julius_18_T2,Beat me and you can go forward.,23,Red,Julius,8_MC_EI,13_MO_EI,,,,,
B_2_2_Julius_18_T3,But If I win ,24,Red,Julius,8_MC_EI,14_MO_EI,,,,,
B_2_2_Julius_18_T4,you have to leave me alone! ,25,Red,Julius,8_MC_EI,11_MO_EI,,,,,
Marcus_Laugh,HA HA HA!!!!,26,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,27,Marcus,Brutus,6_MC,8_MO,,,,,
B_2_2_Wally_19_T1,We know.,28,Red,Wally,8_MC_EI,8_MO_EI,,,,,
B_2_2_Red_20_T1,You’ve got this Explorer! We believe in you! ,29,Red,Wally,14_MO_EP,2_MC_EI,,,,,
B_2_2_Wally_21_T1,Yeah! Go get 'em!,30,Red,Wally,14_MC_EP,5_MO_EP,,,,,
B_2_2_Julius_22_T1,Alright~ let’s begin.,31,,Julius,,2_MO_EC,,,,,
,,,,,,,,,,,
$Title,OCampDefeated_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_2_3_Julius_1_T1,NO! How can this be?!,0,,Julius,,9_MO_EI,,,,,
B_2_3_Marcus_2_T1,This isn’t right!,1,Marcus,Brutus,4_MO,5_MC,,,,,
B_2_3_Marcus_2_T2,He is the future King! How dare you make him look bad!,2,Marcus,Brutus,9_MO,5_MC,,,,,
B_2_3_Brutus_3_T1,Yeah…,3,Marcus,Brutus,4_MC,7_MO,,,,,
B_2_3_Brutus_3_T2,Yawn…,4,Marcus,Brutus,4_MC,6_MO,,,,,
B_2_3_Brutus_3_T3,because losing is what’s making him look bad.,5,Marcus,Brutus,5_MC,3_MO,,,,,
B_2_3_Marcus_4_T1,I’ve had about enough of you!,6,Marcus,Brutus,4_MO,3_MC,,,,,
B_2_3_Red_5_T1,Good job Explorer! I’m proud of you!,7,Red,Wally,4_MO_EC,4_MC_EP,,,,,
B_2_3_Wally_6_T1,Impressive as always!,8,Red,Wally,2_MC_EP,5_MO_EP,,,,,
B_2_3_Julius_7_T1,This isn't over! ,9,,Julius,,15_MO_EC,,,,,
B_2_3_Julius_7_T2,I’ll win next time!,10,,Julius,,7_MO_EP,,,,,
,,,,,,,,,,,
$Title,OCampDefeated_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_2_3_Marcus_8_T1,Yeah!,0,Marcus,Brutus,8_MO,5_MC,,,,,
B_2_3_Marcus_8_T2,Next time we’ll beat you chumps!,1,Marcus,Brutus,2_MO,5_MC,,,,,
B_2_3_Brutus_9_T1,Yeah...that..,2,Marcus,Brutus,2_MC,5_MO,,,,,
,,,,,,,,,,,
$Title,OCampDefeated_1_p3,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_2_3_Clogg_10_T1,I see nothing has changed.,0,,Clogg,,9_MO,,,,,
B_2_3_Red_11_T1,I feel like we’ve gotten through to him a little bit!,1,Red,Wally,9_MO_EI,2_MC_EI,,,,,
B_2_3_Wally_12_T1,Yeah!,2,Red,Wally,2_MC_EC,2_MO_EI,,,,,
B_2_3_Clogg_13_T1,Hmmm…,3,Red,Clogg,2_MC_EI,7_MC_EO,,,,,
B_2_3_Clogg_13_T2,Anyway~,4,Red,Clogg,2_MC_EI,8_MO_EC,,,,,
B_2_3_Clogg_13_T3,thank you for helping me clean up again.,5,Red,Clogg,2_MC_EI,5_MO_EI,,,,,
B_2_3_Red_14_T1,You’re welcome!,6,Red,Wally,4_MO_EC,1_MC_EI,,,,,
B_2_3_Wally_15_T1,Always happy to help.,7,Red,Wally,2_MC_EI,1_MO_EI,,,,,
B_2_3_Clogg_16_T1,I’ll see you kids around.,8,Red,Clogg,1_MC_EI,5_MO_EI,,,,,
B_2_3_Red_17_T1,Alright! Let's be on our way!,9,Red,Wally,14_MO_EP,1_MC_EI,,,,,
B_2_3_Wally_18_T1,Roger that!,10,Red,Wally,14_MC_EI,5_MO_EP,,,,,
,,,,,,,,,,,
$Title,PoopIntro_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_3_1_RedWally_1_T1,PEEUWWWW!!!!,0,Red,Wally,16_MO_EI,14_MO_EI,,,,,
B_3_1_Red_2_T1,It looks like some monkeys were uhhh...,1,Red,Wally,6_MO_EI,14_MC_EI,,,,,
B_3_1_Red_2_T2,partying hard.,2,Red,Wally,16_MO_EI,14_MC_EI,,,,,
B_3_1_Wally_3_T1,Well whatever it was it reeks.,3,Red,Wally,16_MC_EI,14_MO_EI,,,,,
B_3_1_Red_4_T1,I agree~,4,Red,Wally,10_MO_EI,14_MC_EI,,,,,
B_3_1_Red_4_T2,Let's clean this up and be on our way.,5,Red,Wally,16_MO_EO,14_MC_EI,,,,,
B_3_1_Wally_5_T1,Sounds like a plan…,6,Red,Wally,16_MC_EI,8_MO_EI,,,,,
,,,,,,,,,,,
$Title,PoopRebuilt_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,left,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_3_2_Red_1_T1,Well…,0,Red,Wally,11_MO_EC,8_MC_EI,,,,,
B_3_2_Red_1_T2,I'm glad that was taken care of.,1,Red,Wally,11_MO_EI,8_MC_EI,,,,,
B_3_2_Wally_2_T1,Yeah… It still kinda smells though…,2,Red,Wally,11_MC_EI,14_MO_EI,,,,,
B_3_2_Red_3_T1,Yeah I agree~ Let's get out of here-,3,Red,Wally,13_MO_EO,14_MC_EI,,,,,
RedWally_Huh,Huh?!,4,Red,Wally,5_MO_EI,6_MO_EI,,,,,
,,,,,,,,,,,
$Title,PoopRebuilt_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
Marcus_Laugh,HA HA HA!!!!,0,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,1,Marcus,Brutus,6_MC,8_MO,,,,,
B_3_2_Julius_4_T1,Ew!,2,,Julius,,16_MO_EI,,,,,
B_3_2_Marcus_5_T1,YIKES!,3,Marcus,Julius,9_MO,16_MC_EI,,,,,
B_3_2_Marcus_5_T2,That smells awful!,4,Marcus,Julius,10_MO,16_MC_EI,,,,,
B_3_2_Brutus_6_T1,Gross…,5,Brutus,Julius,10_MO,16_MC_EI,,,,,
B_3_2_Julius_7_T1,UGh! Let's get this over with!,6,Red,Julius,10_MC_EI,16_MO_EI,,,,,
B_3_2_Julius_7_T2,You know the rules. ,7,Red,Julius,10_MC_EI,7_MO_EI,,,,,
B_3_2_Julius_7_T3,If you win you can go on ahead.,8,Red,Julius,10_MC_EI,11_MO_EI,,,,,
B_3_2_Julius_7_T4,If I win ,9,Red,Julius,10_MC_EI,14_MO_EI,,,,,
B_3_2_Julius_7_T5,you leave me alone,10,Red,Julius,10_MC_EI,13_MO_EI,,,,,
B_3_2_Red_8_T1,Okay Explorer let's hurry up and do this…,11,Red,Wally,14_MO_EP,14_MC_EI,,,,,
B_3_2_Red_8_T2,It reeks…,12,Red,Wally,16_MO_EI,14_MC_EI,,,,,
B_3_2_Wally_9_T1,I couldn't agree more...,13,Red,Wally,16_MC_EI,14_MO_EI,,,,,
,,,,,,,,,,,
$Title,PoopDefeated_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_3_3_Julius_1_T1,UGH! You’re so annoying! ,0,,Julius,,9_MO_EI,,,,,
B_3_3_Marcus_2_T1,You know what~ I don't even have anything to say.,1,Marcus,Brutus,10_MO,10_MC,,,,,
B_3_3_Brutus_3_T1,It smells awful~ let's just move on ahead.,2,Marcus,Brutus,10_MC,10_MO,,,,,
B_3_3_Brutus_3_T2,Please…,3,Marcus,Brutus,10_MC,10_MO,,,,,
B_3_3_Brutus_3_T3,let's go..,4,Marcus,Brutus,10_MC,10_MO,,,,,
B_3_3_Julius_4_T1,I'll win soon enough~ ,5,,Julius,,2_MO_EP,,,,,
B_3_3_Julius_4_T2,you hear me!,6,,Julius,,7_MO_EP,,,,,
,,,,,,,,,,,
$Title,PoopDefeated_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_3_3_Marcus_5_T1,You’ll see us soon enough!,0,Marcus,Brutus,4_MO,10_MC,,,,,
B_3_3_Brutus_6_T1,Yeah…,1,Marcus,Brutus,5_MC,6_MO,,,,,
B_3_3_Brutus_6_T2,Hopefully in a better smelling place…,2,Marcus,Brutus,5_MC,10_MO,,,,,
,,,,,,,,,,,
$Title,PoopDefeated_1_p3,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_3_3_Red_7_T1,Phew! ,0,Red,,11_MO_EC,,,,,,
B_3_3_Red_7_T2,Good job Explorer!,1,Red,,14_MO_EP,,,,,,
B_3_3_Red_7_T3,Now let's move on to better smelling areas,2,Red,Wally,16_MO_EI,14_MC_EI,,,,,
B_3_3_Wally_8_T1,Please do.,3,Red,Wally,16_MC_EI,14_MO_EI,,,,,
,,,,,,,,,,,
$Title,CliffIntro_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,left,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
FR_1_1_Red_1_T1,Woah!,0,Red,Wally,4_MO_EI,4_MC_EI,,,,,
FR_1_1_Red_1_T2,It looks beautiful up here!,1,Red,Wally,3_MO_EC,4_MC_EI,,,,,
FR_1_1_Red_1_T3,And it smells so great too!,2,Red,Wally,4_MO_EI,4_MC_EI,,,,,
FR_1_1_Wally_2_T1,Amazing!,3,Red,Wally,1_MC_EI,4_MO_EI,,,,,
FR_1_1_Wally_2_T2,Couldn’t agree more!,4,Red,Wally,1_MC_EI,11_MO_EI,,,,,
RedWally_Darwin,Darwin!,5,Red,Wally,5_MO_EI,6_MO_EI,,,,,
FR_1_1_Darwin_4_T1,Oh!,6,Wally,Darwin,6_MC_EI,13_MO_EI,,,,,
FR_1_1_Darwin_4_T2,There you guys are!,7,Wally,Darwin,6_MC_EI,11_MO_EO,,,,,
FR_1_1_Wally_5_T1,Darwin!,8,Wally,Darwin,10_MO_EI,1_MC_EI,,,,,
FR_1_1_Wally_5_T2,You have to stop running off on us!,9,Wally,Darwin,9_MO_EI,12_MC_EI,,,,,
FR_1_1_Red_6_T1,We get worried!,10,Red,Darwin,8_MO_EI,12_MC_EI,,,,,
FR_1_1_Darwin_7_T1,Huh?!,11,Red,Darwin,8_MC_EI,12_MO_EI,,,,,
FR_1_1_Darwin_7_T2,I’m sorry for uhh…,12,Red,Darwin,8_MC_EI,9_MO_EI,,,,,
FR_1_1_Darwin_7_T3,worrying you...,13,Red,Darwin,8_MC_EI,12_MO_EI,,,,,
FR_1_1_Darwin_7_T4,But! If it makes you feel better!,14,Red,Darwin,8_MC_EI,8_MO_EI,,,,,
FR_1_1_Darwin_7_T5,I thought of another story to help Julius!,15,Red,Darwin,8_MC_EI,4_MO_EI,,,,,
FR_1_1_Red_8_T1,Really?,16,Red,Darwin,4_MO_EI,2_MC_EC,,,,,
FR_1_1_Red_8_T2,What story?!,17,Red,Darwin,3_MO_EC,2_MC_EC,,,,,
FR_1_1_Darwin_9_T1,Well you see-,18,Red,Darwin,2_MC_EI,2_MO_EI,,,,,
FR_1_1_Darwin_9_T2,Huh?!,19,Red,Darwin,5_MC_EI,5_MO_EI,,,,,
RedWally_Huh,Huh?!,20,Red,Wally,5_MO_EI,6_MO_EI,,,,,
,,,,,,,,,,,
$Title,CliffIntro_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
Marcus_Laugh,HA HA HA!!!!,0,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,1,Marcus,Brutus,6_MC,8_MO,,,,,
FR_1_1_Julius_10_T1,I see Darwin is back yet again.,2,Darwin,Julius,6_MC_EI,13_MO_EI,,,,,
FR_1_1_Darwin_11_T1,Julius...,3,Darwin,Julius,6_MO_EI,13_MC_EO,,,,,
FR_1_1_Darwin_11_T2,You need to stop what you’re doing. It isn’t what Princes~ ,4,Darwin,Julius,12_MO_EI,13_MC_EO,,,,,
FR_1_1_Darwin_11_T3,or even future Kings~,5,Darwin,Julius,7_MO_EI,13_MC_EI,,,,,
FR_1_1_Darwin_11_T4,should be doing.,6,Darwin,Julius,6_MO_EI,13_MC_EI,,,,,
FR_1_1_Julius_12_T1,…,7,Darwin,Julius,6_MC_EI,12_MC_EO,,,,,
FR_1_1_Marcus_13_T1,You know nothing!,8,,Marcus,,4_MO,,,,,shake
FR_1_1_Brutus_14_T1,Yeah…,9,Marcus,Brutus,4_MC,3_MO,,,,,
FR_1_1_Brutus_14_T2,Yawn...,10,Marcus,Brutus,4_MC,6_MO,,,,,
FR_1_1_Brutus_14_T3,the old King's advisor would know nothing about being a King…,11,Marcus,Brutus,5_MC,7_MO,,,,,
FR_1_1_Brutus_14_T4,Compared to some royal guards…,12,Marcus,Brutus,5_MC,2_MO,,,,,
FR_1_1_Marcus_15_T1,YOU IMBECILE! STOP TALKING!,13,Marcus,Brutus,4_MO,2_MC,,,,,
FR_1_1_Red_16_T1,Please~,14,Red,Julius,8_MO_EI,12_MC_EO,,,,,
FR_1_1_Red_16_T2,at least listen to him your highness.,15,Red,Julius,7_MO_EI,12_MC_EO,,,,,
FR_1_1_Julius_17_T1,...,16,Red,Julius,7_MC_EI,12_MC_EI,,,,,
FR_1_1_Darwin_18_T1,Remember when you were small~ and we went on an adventure through the Spider Forest?,17,Darwin,Julius,1_MO_EI,12_MC_EI,,,,,
FR_1_1_Julius_19_T1,...,18,Darwin,Julius,1_MC_EI,12_MC_EO,,,,,
FR_1_1_Julius_19_T2,Yeah I do…,19,Darwin,Julius,1_MC_EI,1_MO_EI,,,,,
FR_1_1_Darwin_20_T1,Remember when we found a little lost spider? ,20,Darwin,Julius,1_MO_EI,1_MC_EI,,,,,
FR_1_1_Darwin_20_T2,And she couldn’t remember where her web was?,21,Darwin,Julius,2_MO_EI,1_MC_EI,,,,,
FR_1_1_Julius_21_T1,I do remember that!,22,Darwin,Julius,2_MC_EI,17_MO_EI,,,,,
FR_1_1_Darwin_22_T1,*Chuckles*,23,Darwin,Julius,4_MC_EC,17_MC_EI,,,,,
FR_1_1_Darwin_22_T2,I remember you picking her up with your little paws~,24,Darwin,Julius,4_MO_EI,17_MC_EI,,,,,
FR_1_1_Darwin_22_T3,and went to every web you could find until you found her web!,25,Darwin,Julius,4_MO_EC,17_MC_EI,,,,,
FR_1_1_Julius_23_T1,*laughs*,26,Darwin,Julius,2_MC_EI,18_MO_EC,,,,,
FR_1_1_Julius_23_T2,yeah.,27,Darwin,Julius,2_MC_EI,19_MO_EO,,,,,
FR_1_1_Julius_23_T3,I remember her mom was so worried about her!,28,Darwin,Julius,2_MC_EI,17_MO_EI,,,,,
FR_1_1_Julius_23_T4,Moms are like that sometimes.,29,Darwin,Julius,2_MC_EI,20_MO_EO,,,,,
FR_1_1_Darwin_24_T1,Just like the Queen.,30,Darwin,Julius,15_MO_EI,20_MC_EO,,,,,
FR_1_1_Darwin_24_T2,You know~,31,Darwin,Julius,7_MO_EO,20_MC_EI,,,,,
FR_1_1_Darwin_24_T3,your parents and I were so proud of you Julius.,32,Darwin,Julius,4_MO_EC,20_MC_EI,,,,,
FR_1_1_Julius_25_T1,You were?,33,Darwin,Julius,15_MC_EI,10_MO_EI,,,,,
FR_1_1_Darwin_26_T1,Of course we were!,34,Darwin,Julius,15_MO_EI,10_MC_EI,,,,,
FR_1_1_Darwin_26_T2,Please~,35,Darwin,Julius,6_MO_EI,10_MC_EI,,,,,
FR_1_1_Darwin_26_T3,stop this madness. This isn’t the Prince I know!,36,Darwin,Julius,12_MO_EI,10_MC_EI,,,,,
FR_1_1_Julius_27_T1,But I…,37,Darwin,Julius,12_MC_EI,12_MO_EO,,,,,
FR_1_1_Marcus_28_T1,RIDICULOUS! ,38,Marcus,Julius,4_MO,10_MC_EI,,,,,shake
FR_1_1_Marcus_28_T2,Your majesty! ,39,Marcus,Julius,9_MO,10_MC_EI,,,,,
FR_1_1_Marcus_28_T3,Just because you helped that commoner~ doesn’t mean anything!,40,Marcus,Julius,5_MO,9_MC_EI,,,,,
FR_1_1_Marcus_28_T4,We are your friends!,41,Marcus,Julius,6_MO,9_MC_EI,,,,,
FR_1_1_Marcus_28_T5,We know you better than anyone here! We know what you can do!,42,Marcus,Julius,7_MO,9_MC_EI,,,,,
FR_1_1_Brutus_29_T1,Yeah… ,43,Brutus,Julius,5_MO,5_MC_EI,,,,,
FR_1_1_Brutus_29_T2,Yawn ,44,Brutus,Julius,6_MO,5_MC_EI,,,,,
FR_1_1_Brutus_29_T3,exactly.,45,Brutus,Julius,7_MO,5_MC_EI,,,,,
FR_1_1_Brutus_29_T4,We’re your real friends~ your highness…,46,Brutus,Julius,2_MO,5_MC_EI,,,,,
FR_1_1_Julius_30_T1,...,47,,Julius,,5_MC_EI,,,,,
FR_1_1_Julius_30_T2,...,48,,Julius,,12_MC_EO,,,,,
FR_1_1_Wally_31_T1,Your highness?,49,Wally,Julius,7_MO_EI,12_MC_EO,,,,,
FR_1_1_Julius_32_T1,They’re right.,50,Wally,Julius,6_MC_EI,12_MO_EI,,,,,
RedWally_Gasp,!!!,51,Wally,Red,6_MO_EI,5_MO_EI,,,,,
FR_1_1_Darwin_33_T1,Julius!!,52,Darwin,Julius,12_MO_EI,13_MC_EO,,,,,
FR_1_1_Darwin_33_T2,No-,53,Darwin,Julius,14_MO_EI,13_MC_EO,,,,,
FR_1_1_Julius_34_T1,No Darwin! They’re my friends! They know what’s best for me!,54,Darwin,Julius,12_MC_EI,7_MO_EI,,,,,
Marcus_Laugh,HA HA HA!!!!,55,Marcus,Brutus,6_MO,8_MC,,,,,
FR_1_1_Marcus_35_T2,That’s right! We know what’s best!,56,Marcus,Brutus,3_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,57,Marcus,Brutus,3_MC,8_MO,,,,,
FR_1_1_Brutus_36_T2,Yeah... ,58,Marcus,Brutus,3_MC,2_MO,,,,,
FR_1_1_Brutus_36_T3,Stop ruining the fun...,59,Marcus,Brutus,3_MC,3_MO,,,,,
FR_1_1_Julius_37_T1,Now leave me alone!,60,,Julius,,7_MO_EI,,,,,
,,,,,,,,,,,
$Title,CliffIntro_1_p3,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
FR_1_1_Red_38_T1,No! Not again!,0,Red,Wally,5_MO_EI,6_MC_EI,,,,,
FR_1_1_Wally_39_T1,!!!,1,Red,Wally,5_MC_EI,6_MO_EI,,,,,
FR_1_1_Darwin_40_T1,No!,2,Darwin,Julius,14_MO_EI,7_MC_EI,,,,,
FR_1_1_Darwin_40_T2,Your highness! ,3,Darwin,Julius,14_MO_EI,7_MC_EI,,,,,
FR_1_1_Julius_41_T1,Don’t follow me!,4,Darwin,Julius,14_MC_EI,7_MO_EI,,,,,
,,,,,,,,,,,
$Title,CliffIntro_1_p4,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,up,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
Marcus_Laugh,HA HA HA!!!!,0,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,1,Marcus,Brutus,6_MC,8_MO,,,,,
FR_1_1_Marcus_42_T1,See you later~ chumps!,2,Marcus,Brutus,3_MO,4_MC,,,,,
FR_1_1_Brutus_43_T1,Bye…,3,Marcus,Brutus,3_MC,3_MO,,,,,
FR_1_1_Brutus_43_T2,Chumps…,4,Marcus,Brutus,8_MC,2_MO,,,,,
,,,,,,,,,,,
